"Plot Title: SINDICON061424"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Full Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Temp, °C (LGR S/N: 20809202, SEN S/N: 20809202)","Coupler Detached (LGR S/N: 20809202)","Coupler Attached (LGR S/N: 20809202)","Host Connected (LGR S/N: 20809202)","Stopped (LGR S/N: 20809202)","End Of File (LGR S/N: 20809202)"
1976,07/05/24 05:00:00 AM,2.5,2.1,23.80,,,,,
1977,07/05/24 05:15:00 AM,2.5,2.1,23.72,,,,,
1978,07/05/24 05:30:00 AM,2.3,2.1,23.71,,,,,
1979,07/05/24 05:45:00 AM,2.5,2.1,23.70,,,,,
1980,07/05/24 06:00:00 AM,1.1,2.1,23.70,,,,,
1981,07/05/24 06:15:00 AM,2.3,2.1,23.72,,,,,
1982,07/05/24 06:30:00 AM,2.5,2.1,23.77,,,,,
1983,07/05/24 06:45:00 AM,2.5,2.1,23.84,,,,,
1984,07/05/24 07:00:00 AM,2.5,2.1,23.97,,,,,
1985,07/05/24 07:15:00 AM,2.5,2.1,24.14,,,,,
1986,07/05/24 07:30:00 AM,2.5,2.1,24.27,,,,,
1987,07/05/24 07:45:00 AM,2.5,2.1,24.48,,,,,
1988,07/05/24 08:00:00 AM,2.5,2.1,24.71,,,,,
1989,07/05/24 08:15:00 AM,2.3,2.1,24.91,,,,,
1990,07/05/24 08:30:00 AM,2.3,2.1,25.10,,,,,
1991,07/05/24 08:45:00 AM,2.5,-1.6,25.33,,,,,
1992,07/05/24 09:00:00 AM,2.5,2.1,25.51,,,,,
1993,07/05/24 09:15:00 AM,2.5,2.1,25.67,,,,,
1994,07/05/24 09:30:00 AM,1.1,2.1,25.86,,,,,
1995,07/05/24 09:45:00 AM,2.5,2.1,26.05,,,,,
1996,07/05/24 10:00:00 AM,2.3,2.1,26.33,,,,,
1997,07/05/24 10:15:00 AM,2.5,2.1,26.55,,,,,
1998,07/05/24 10:30:00 AM,8.8,2.1,26.81,,,,,
1999,07/05/24 10:45:00 AM,2.3,2.1,26.94,,,,,
2000,07/05/24 11:00:00 AM,2.5,2.1,27.07,,,,,
2001,07/05/24 11:15:00 AM,2.3,2.1,27.12,,,,,
2002,07/05/24 11:30:00 AM,2.5,2.1,27.23,,,,,
2003,07/05/24 11:45:00 AM,2.3,2.1,27.35,,,,,
2004,07/05/24 12:00:00 PM,2.5,-0.5,27.60,,,,,
2005,07/05/24 12:15:00 PM,2.5,2.1,27.86,,,,,
2006,07/05/24 12:30:00 PM,1.2,2.1,28.08,,,,,
2007,07/05/24 12:45:00 PM,2.5,2.1,28.29,,,,,
2008,07/05/24 01:00:00 PM,2.5,-0.5,28.43,,,,,
2009,07/05/24 01:15:00 PM,2.3,2.1,28.80,,,,,
2010,07/05/24 01:30:00 PM,2.5,2.1,29.20,,,,,
2011,07/05/24 01:45:00 PM,2.3,2.1,29.15,,,,,
2012,07/05/24 02:00:00 PM,1.1,2.1,29.03,,,,,
2013,07/05/24 02:15:00 PM,2.5,2.1,28.91,,,,,
2014,07/05/24 02:30:00 PM,2.5,2.1,28.74,,,,,
2015,07/05/24 02:45:00 PM,1.1,2.1,28.62,,,,,
2016,07/05/24 03:00:00 PM,1.2,2.1,28.64,,,,,
2017,07/05/24 03:15:00 PM,2.5,2.1,28.81,,,,,
2018,07/05/24 03:30:00 PM,2.5,2.1,28.92,,,,,
2019,07/05/24 03:45:00 PM,1.2,2.1,28.90,,,,,
2020,07/05/24 04:00:00 PM,2.5,2.1,28.74,,,,,
2021,07/05/24 04:15:00 PM,2.5,-1.6,28.58,,,,,
2022,07/05/24 04:30:00 PM,2.5,2.1,28.35,,,,,
2023,07/05/24 04:45:00 PM,2.3,2.1,27.98,,,,,
2024,07/05/24 05:00:00 PM,5.8,2.1,27.62,,,,,
2025,07/05/24 05:15:00 PM,2.5,2.1,27.22,,,,,
2026,07/05/24 05:30:00 PM,2.5,-1.6,26.95,,,,,
2027,07/05/24 05:45:00 PM,2.3,2.1,26.78,,,,,
2028,07/05/24 06:00:00 PM,2.5,2.1,26.56,,,,,
2029,07/05/24 06:15:00 PM,2.3,-1.6,26.48,,,,,
2030,07/05/24 06:30:00 PM,1.1,2.1,26.35,,,,,
2031,07/05/24 06:45:00 PM,2.5,2.1,26.22,,,,,
2032,07/05/24 07:00:00 PM,2.5,2.1,26.14,,,,,
2033,07/05/24 07:15:00 PM,2.5,2.1,26.01,,,,,
2034,07/05/24 07:30:00 PM,1.2,2.1,25.98,,,,,
2035,07/05/24 07:45:00 PM,2.5,2.1,25.98,,,,,
2036,07/05/24 08:00:00 PM,1.1,2.1,25.97,,,,,
2037,07/05/24 08:15:00 PM,2.5,2.1,25.88,,,,,
2038,07/05/24 08:30:00 PM,1.2,2.1,25.81,,,,,
2039,07/05/24 08:45:00 PM,2.5,-0.5,25.76,,,,,
2040,07/05/24 09:00:00 PM,2.3,2.1,25.74,,,,,
2041,07/05/24 09:15:00 PM,2.3,2.1,25.71,,,,,
2042,07/05/24 09:30:00 PM,2.5,2.1,25.68,,,,,
2043,07/05/24 09:45:00 PM,2.5,2.1,25.61,,,,,
2044,07/05/24 10:00:00 PM,1.2,2.1,25.54,,,,,
2045,07/05/24 10:15:00 PM,2.5,2.1,25.51,,,,,
2046,07/05/24 10:30:00 PM,2.5,2.1,25.50,,,,,
2047,07/05/24 10:45:00 PM,2.3,2.1,25.48,,,,,
2048,07/05/24 11:00:00 PM,2.5,2.1,25.46,,,,,
2049,07/05/24 11:15:00 PM,2.3,2.1,25.20,,,,,
2050,07/05/24 11:30:00 PM,2.5,2.1,24.34,,,,,
2051,07/05/24 11:45:00 PM,2.5,2.1,24.12,,,,,
2052,07/06/24 12:00:00 AM,2.5,-1.6,24.08,,,,,
2053,07/06/24 12:15:00 AM,5.9,2.1,24.15,,,,,
2054,07/06/24 12:30:00 AM,2.5,2.1,24.16,,,,,
2055,07/06/24 12:45:00 AM,2.5,2.1,24.09,,,,,
2056,07/06/24 01:00:00 AM,5.9,2.1,24.06,,,,,
2057,07/06/24 01:15:00 AM,8.8,2.1,24.10,,,,,
2058,07/06/24 01:30:00 AM,8.8,2.1,24.12,,,,,
2059,07/06/24 01:45:00 AM,8.8,2.1,24.15,,,,,
2060,07/06/24 02:00:00 AM,8.8,2.1,24.16,,,,,
2061,07/06/24 02:15:00 AM,8.8,2.1,24.18,,,,,
2062,07/06/24 02:30:00 AM,8.8,2.1,24.18,,,,,
2063,07/06/24 02:45:00 AM,2.5,2.1,24.16,,,,,
2064,07/06/24 03:00:00 AM,2.5,2.1,24.16,,,,,
2065,07/06/24 03:15:00 AM,8.8,2.1,24.16,,,,,
2066,07/06/24 03:30:00 AM,5.9,-1.6,24.16,,,,,
2067,07/06/24 03:45:00 AM,2.5,2.1,24.16,,,,,
2068,07/06/24 04:00:00 AM,2.5,2.1,24.14,,,,,
2069,07/06/24 04:15:00 AM,2.5,2.1,24.11,,,,,
2070,07/06/24 04:30:00 AM,8.8,2.1,24.09,,,,,
2071,07/06/24 04:45:00 AM,8.8,2.1,24.06,,,,,
2072,07/06/24 05:00:00 AM,2.5,2.1,24.01,,,,,
2073,07/06/24 05:15:00 AM,8.8,2.1,23.98,,,,,
2074,07/06/24 05:30:00 AM,2.5,2.1,23.97,,,,,
2075,07/06/24 05:45:00 AM,2.5,2.1,23.95,,,,,
2076,07/06/24 06:00:00 AM,8.8,2.1,23.95,,,,,
2077,07/06/24 06:15:00 AM,8.8,2.1,23.98,,,,,
2078,07/06/24 06:30:00 AM,8.8,2.1,24.03,,,,,
2079,07/06/24 06:45:00 AM,8.8,2.1,24.06,,,,,
2080,07/06/24 07:00:00 AM,8.8,2.1,24.12,,,,,
2081,07/06/24 07:15:00 AM,8.8,2.1,24.20,,,,,
2082,07/06/24 07:30:00 AM,8.8,2.1,24.32,,,,,
2083,07/06/24 07:45:00 AM,8.8,2.1,24.38,,,,,
2084,07/06/24 08:00:00 AM,8.8,2.1,24.49,,,,,
2085,07/06/24 08:15:00 AM,13.9,2.1,24.61,,,,,
2086,07/06/24 08:30:00 AM,4.9,2.1,24.76,,,,,
2087,07/06/24 08:45:00 AM,4.0,2.1,24.96,,,,,
2088,07/06/24 09:00:00 AM,2.2,2.1,25.18,,,,,
2089,07/06/24 09:15:00 AM,2.2,16.7,25.39,,,,,
2090,07/06/24 09:30:00 AM,1.4,16.7,25.57,,,,,
2091,07/06/24 09:45:00 AM,2.3,2.1,25.69,,,,,
2092,07/06/24 10:00:00 AM,1.4,16.7,25.73,,,,,
2093,07/06/24 10:15:00 AM,1.4,2.1,25.79,,,,,
2094,07/06/24 10:30:00 AM,1.4,2.1,25.90,,,,,
2095,07/06/24 10:45:00 AM,2.2,16.7,26.03,,,,,
2096,07/06/24 11:00:00 AM,1.4,16.7,26.38,,,,,
2097,07/06/24 11:15:00 AM,1.4,16.7,26.65,,,,,
2098,07/06/24 11:30:00 AM,1.1,2.1,26.81,,,,,
2099,07/06/24 11:45:00 AM,1.4,16.7,27.01,,,,,
2100,07/06/24 12:00:00 PM,13.8,2.1,27.13,,,,,
2101,07/06/24 12:15:00 PM,8.8,2.1,27.28,,,,,
2102,07/06/24 12:30:00 PM,8.8,2.1,27.26,,,,,
2103,07/06/24 12:45:00 PM,8.8,2.1,27.34,,,,,
2104,07/06/24 01:00:00 PM,8.8,2.1,27.43,,,,,
2105,07/06/24 01:15:00 PM,8.8,2.1,27.52,,,,,
2106,07/06/24 01:30:00 PM,8.8,2.1,27.64,,,,,
2107,07/06/24 01:45:00 PM,8.8,2.1,27.66,,,,,
2108,07/06/24 02:00:00 PM,2.3,2.1,27.67,,,,,
2109,07/06/24 02:15:00 PM,2.5,2.1,27.56,,,,,
2110,07/06/24 02:30:00 PM,2.5,2.1,27.61,,,,,
2111,07/06/24 02:45:00 PM,8.8,2.1,27.40,,,,,
2112,07/06/24 03:00:00 PM,2.3,2.1,27.13,,,,,
2113,07/06/24 03:15:00 PM,2.5,2.1,26.95,,,,,
2114,07/06/24 03:30:00 PM,2.5,2.1,26.84,,,,,
2115,07/06/24 03:45:00 PM,2.5,2.1,26.82,,,,,
2116,07/06/24 04:00:00 PM,8.8,2.1,26.84,,,,,
2117,07/06/24 04:15:00 PM,2.5,2.1,26.71,,,,,
2118,07/06/24 04:30:00 PM,2.5,2.1,26.53,,,,,
2119,07/06/24 04:45:00 PM,2.5,2.1,26.24,,,,,
2120,07/06/24 05:00:00 PM,2.5,2.1,25.93,,,,,
2121,07/06/24 05:15:00 PM,2.5,2.1,25.62,,,,,
2122,07/06/24 05:30:00 PM,2.5,2.1,25.40,,,,,
2123,07/06/24 05:45:00 PM,2.5,-1.6,25.28,,,,,
2124,07/06/24 06:00:00 PM,2.5,2.1,25.20,,,,,
2125,07/06/24 06:15:00 PM,2.5,2.1,25.12,,,,,
2126,07/06/24 06:30:00 PM,2.5,2.1,25.05,,,,,
2127,07/06/24 06:45:00 PM,8.8,2.1,24.97,,,,,
2128,07/06/24 07:00:00 PM,2.5,2.1,24.93,,,,,
2129,07/06/24 07:15:00 PM,2.5,2.1,24.86,,,,,
2130,07/06/24 07:30:00 PM,2.3,2.1,24.79,,,,,
2131,07/06/24 07:45:00 PM,2.5,2.1,24.73,,,,,
2132,07/06/24 08:00:00 PM,2.5,2.1,24.63,,,,,
2133,07/06/24 08:15:00 PM,8.8,-1.6,24.60,,,,,
2134,07/06/24 08:30:00 PM,5.9,2.1,24.59,,,,,
2135,07/06/24 08:45:00 PM,2.5,2.1,24.55,,,,,
2136,07/06/24 09:00:00 PM,2.5,2.1,24.52,,,,,
2137,07/06/24 09:15:00 PM,8.8,2.1,24.51,,,,,
2138,07/06/24 09:30:00 PM,8.8,2.1,24.46,,,,,
2139,07/06/24 09:45:00 PM,2.5,2.1,24.44,,,,,
2140,07/06/24 10:00:00 PM,2.5,2.1,24.43,,,,,
2141,07/06/24 10:15:00 PM,8.8,2.1,24.43,,,,,
2142,07/06/24 10:30:00 PM,2.5,2.1,24.42,,,,,
2143,07/06/24 10:45:00 PM,2.5,2.1,24.39,,,,,
2144,07/06/24 11:00:00 PM,2.5,2.1,24.31,,,,,
2145,07/06/24 11:15:00 PM,8.8,2.1,24.28,,,,,
2146,07/06/24 11:30:00 PM,8.8,2.1,24.26,,,,,
2147,07/06/24 11:45:00 PM,8.8,2.1,24.25,,,,,
2148,07/07/24 12:00:00 AM,2.8,2.1,24.16,,,,,
2149,07/07/24 12:15:00 AM,8.8,2.1,24.14,,,,,
2150,07/07/24 12:30:00 AM,2.5,2.1,24.09,,,,,
2151,07/07/24 12:45:00 AM,2.5,2.1,24.05,,,,,
2152,07/07/24 01:00:00 AM,2.3,2.1,24.04,,,,,
2153,07/07/24 01:15:00 AM,2.5,2.1,24.03,,,,,
2154,07/07/24 01:30:00 AM,2.5,2.1,24.00,,,,,
2155,07/07/24 01:45:00 AM,2.5,2.1,23.97,,,,,
2156,07/07/24 02:00:00 AM,5.9,2.1,23.92,,,,,
2157,07/07/24 02:15:00 AM,8.8,2.1,23.92,,,,,
2158,07/07/24 02:30:00 AM,2.5,2.1,23.92,,,,,
2159,07/07/24 02:45:00 AM,2.5,2.1,23.91,,,,,
2160,07/07/24 03:00:00 AM,2.5,2.1,23.87,,,,,
2161,07/07/24 03:15:00 AM,2.5,2.1,23.83,,,,,
2162,07/07/24 03:30:00 AM,2.5,2.1,23.80,,,,,
2163,07/07/24 03:45:00 AM,2.5,2.1,23.80,,,,,
2164,07/07/24 04:00:00 AM,2.5,2.1,23.80,,,,,
2165,07/07/24 04:15:00 AM,2.5,-0.5,23.77,,,,,
2166,07/07/24 04:30:00 AM,2.5,2.1,23.76,,,,,
2167,07/07/24 04:45:00 AM,8.8,2.1,23.70,,,,,
2168,07/07/24 05:00:00 AM,2.5,2.1,23.66,,,,,
2169,07/07/24 05:15:00 AM,2.5,2.1,23.63,,,,,
2170,07/07/24 05:30:00 AM,8.8,2.1,23.63,,,,,
2171,07/07/24 05:45:00 AM,8.8,2.1,23.64,,,,,
2172,07/07/24 06:00:00 AM,2.5,2.1,23.66,,,,,
2173,07/07/24 06:15:00 AM,2.3,2.1,23.69,,,,,
2174,07/07/24 06:30:00 AM,8.8,2.1,23.74,,,,,
2175,07/07/24 06:45:00 AM,13.9,2.1,23.80,,,,,
2176,07/07/24 07:00:00 AM,8.8,2.1,23.86,,,,,
2177,07/07/24 07:15:00 AM,8.8,16.7,23.91,,,,,
2178,07/07/24 07:30:00 AM,8.8,2.1,23.97,,,,,
2179,07/07/24 07:45:00 AM,8.8,2.1,24.03,,,,,
2180,07/07/24 08:00:00 AM,260.2,2.1,24.10,,,,,
2181,07/07/24 08:15:00 AM,4.9,2.1,24.18,,,,,
2182,07/07/24 08:30:00 AM,8.8,2.1,24.27,,,,,
2183,07/07/24 08:45:00 AM,13.9,2.1,24.35,,,,,
2184,07/07/24 09:00:00 AM,13.9,2.1,24.49,,,,,
2185,07/07/24 09:15:00 AM,4.9,2.1,24.65,,,,,
2186,07/07/24 09:30:00 AM,2.2,2.1,24.84,,,,,
2187,07/07/24 09:45:00 AM,13.9,2.1,24.95,,,,,
2188,07/07/24 10:00:00 AM,4.9,2.1,25.02,,,,,
2189,07/07/24 10:15:00 AM,13.9,2.1,25.10,,,,,
2190,07/07/24 10:30:00 AM,13.9,2.1,25.22,,,,,
2191,07/07/24 10:45:00 AM,4.9,16.7,25.62,,,,,
2192,07/07/24 11:00:00 AM,2.2,2.1,25.95,,,,,
2193,07/07/24 11:15:00 AM,8.8,2.1,26.20,,,,,
2194,07/07/24 11:30:00 AM,8.8,2.1,26.54,,,,,
2195,07/07/24 11:45:00 AM,2.5,2.1,26.59,,,,,
2196,07/07/24 12:00:00 PM,1.2,2.1,26.50,,,,,
2197,07/07/24 12:15:00 PM,2.5,-1.6,26.47,,,,,
2198,07/07/24 12:30:00 PM,2.5,2.1,26.43,,,,,
2199,07/07/24 12:45:00 PM,2.5,2.1,26.78,,,,,
2200,07/07/24 01:00:00 PM,2.5,2.1,26.84,,,,,
2201,07/07/24 01:15:00 PM,1.1,2.1,26.86,,,,,
2202,07/07/24 01:30:00 PM,2.5,2.1,26.84,,,,,
2203,07/07/24 01:45:00 PM,1.1,2.1,26.79,,,,,
2204,07/07/24 02:00:00 PM,1.1,2.1,26.90,,,,,
2205,07/07/24 02:15:00 PM,2.3,2.1,27.03,,,,,
2206,07/07/24 02:30:00 PM,2.5,2.1,27.13,,,,,
2207,07/07/24 02:45:00 PM,2.3,2.1,27.21,,,,,
2208,07/07/24 03:00:00 PM,2.5,-1.6,27.18,,,,,
2209,07/07/24 03:15:00 PM,2.3,2.1,27.21,,,,,
2210,07/07/24 03:30:00 PM,2.5,2.1,27.17,,,,,
2211,07/07/24 03:45:00 PM,2.5,2.1,27.10,,,,,
2212,07/07/24 04:00:00 PM,8.8,-1.6,26.94,,,,,
2213,07/07/24 04:15:00 PM,2.3,2.1,26.88,,,,,
2214,07/07/24 04:30:00 PM,2.5,2.1,26.82,,,,,
2215,07/07/24 04:45:00 PM,2.5,2.1,26.65,,,,,
2216,07/07/24 05:00:00 PM,2.5,2.1,26.39,,,,,
2217,07/07/24 05:15:00 PM,2.5,2.1,26.13,,,,,
2218,07/07/24 05:30:00 PM,2.5,2.1,25.86,,,,,
2219,07/07/24 05:45:00 PM,2.5,2.1,25.75,,,,,
2220,07/07/24 06:00:00 PM,2.3,2.1,25.79,,,,,
2221,07/07/24 06:15:00 PM,2.3,2.1,25.79,,,,,
2222,07/07/24 06:30:00 PM,2.5,2.1,25.75,,,,,
2223,07/07/24 06:45:00 PM,2.3,2.1,25.70,,,,,
2224,07/07/24 07:00:00 PM,2.5,2.1,25.64,,,,,
2225,07/07/24 07:15:00 PM,2.5,2.1,25.61,,,,,
2226,07/07/24 07:30:00 PM,8.8,2.1,25.52,,,,,
2227,07/07/24 07:45:00 PM,2.3,2.1,25.47,,,,,
2228,07/07/24 08:00:00 PM,8.8,2.1,25.36,,,,,
2229,07/07/24 08:15:00 PM,2.5,2.1,25.28,,,,,
2230,07/07/24 08:30:00 PM,8.8,2.1,25.23,,,,,
2231,07/07/24 08:45:00 PM,2.5,2.1,25.20,,,,,
2232,07/07/24 09:00:00 PM,2.5,2.1,25.17,,,,,
2233,07/07/24 09:15:00 PM,2.5,2.1,25.13,,,,,
2234,07/07/24 09:30:00 PM,8.8,2.1,25.10,,,,,
2235,07/07/24 09:45:00 PM,8.8,2.1,25.01,,,,,
2236,07/07/24 10:00:00 PM,2.5,2.1,24.89,,,,,
2237,07/07/24 10:15:00 PM,5.9,2.1,24.76,,,,,
2238,07/07/24 10:30:00 PM,2.5,2.1,24.71,,,,,
2239,07/07/24 10:45:00 PM,2.5,2.1,24.67,,,,,
2240,07/07/24 11:00:00 PM,2.5,2.1,24.60,,,,,
2241,07/07/24 11:15:00 PM,2.5,-0.5,24.51,,,,,
2242,07/07/24 11:30:00 PM,2.5,2.1,24.39,,,,,
2243,07/07/24 11:45:00 PM,2.5,2.1,24.32,,,,,
2244,07/08/24 12:00:00 AM,2.5,2.1,24.27,,,,,
2245,07/08/24 12:15:00 AM,2.5,-1.6,24.18,,,,,
2246,07/08/24 12:30:00 AM,2.5,2.1,24.14,,,,,
2247,07/08/24 12:45:00 AM,2.5,2.1,24.10,,,,,
2248,07/08/24 01:00:00 AM,2.5,2.1,24.09,,,,,
2249,07/08/24 01:15:00 AM,8.8,2.1,24.09,,,,,
2250,07/08/24 01:30:00 AM,32.6,2.1,24.08,,,,,
2251,07/08/24 01:45:00 AM,2.5,2.1,24.06,,,,,
2252,07/08/24 02:00:00 AM,2.5,2.1,24.05,,,,,
2253,07/08/24 02:15:00 AM,2.5,2.1,24.04,,,,,
2254,07/08/24 02:30:00 AM,8.8,2.1,24.01,,,,,
2255,07/08/24 02:45:00 AM,2.5,2.1,23.98,,,,,
2256,07/08/24 03:00:00 AM,2.5,-1.6,23.89,,,,,
2257,07/08/24 03:15:00 AM,8.8,2.1,23.86,,,,,
2258,07/08/24 03:30:00 AM,2.5,-1.6,23.83,,,,,
2259,07/08/24 03:45:00 AM,2.5,2.1,23.80,,,,,
2260,07/08/24 04:00:00 AM,2.3,2.1,23.69,,,,,
2261,07/08/24 04:15:00 AM,2.8,2.1,23.66,,,,,
2262,07/08/24 04:30:00 AM,2.5,-1.6,23.64,,,,,
2263,07/08/24 04:45:00 AM,2.5,2.1,23.63,,,,,
2264,07/08/24 05:00:00 AM,8.8,2.1,23.61,,,,,
2265,07/08/24 05:15:00 AM,8.8,2.1,23.63,,,,,
2266,07/08/24 05:30:00 AM,32.6,2.1,23.63,,,,,
2267,07/08/24 05:45:00 AM,2.3,2.1,23.64,,,,,
2268,07/08/24 06:00:00 AM,2.5,2.1,23.64,,,,,
2269,07/08/24 06:15:00 AM,8.8,2.1,23.65,,,,,
2270,07/08/24 06:30:00 AM,2.5,2.1,23.64,,,,,
2271,07/08/24 06:45:00 AM,2.5,2.1,23.65,,,,,
2272,07/08/24 07:00:00 AM,8.8,2.1,23.65,,,,,
2273,07/08/24 07:15:00 AM,8.8,2.1,23.66,,,,,
2274,07/08/24 07:30:00 AM,8.8,2.1,23.75,,,,,
2275,07/08/24 07:45:00 AM,13.9,2.1,23.89,,,,,
2276,07/08/24 08:00:00 AM,13.9,2.1,24.01,,,,,
2277,07/08/24 08:15:00 AM,13.9,2.1,24.18,,,,,
2278,07/08/24 08:30:00 AM,13.9,2.1,24.43,,,,,
2279,07/08/24 08:45:00 AM,2.2,16.7,24.83,,,,,
2280,07/08/24 09:00:00 AM,2.2,14.5,25.33,,,,,
2281,07/08/24 09:15:00 AM,4.0,16.7,26.04,,,,,
2282,07/08/24 09:30:00 AM,1.1,2.1,26.53,,,,,
2283,07/08/24 09:45:00 AM,8.8,2.1,27.15,,,,,
2284,07/08/24 10:00:00 AM,2.5,2.1,27.63,,,,,
2285,07/08/24 10:15:00 AM,2.5,2.1,28.23,,,,,
2286,07/08/24 10:30:00 AM,2.5,2.1,29.08,,,,,
2287,07/08/24 10:45:00 AM,2.5,2.1,29.82,,,,,
2288,07/08/24 11:00:00 AM,2.3,2.1,30.18,,,,,
2289,07/08/24 11:15:00 AM,2.5,2.1,30.36,,,,,
2290,07/08/24 11:30:00 AM,2.5,2.1,30.45,,,,,
2291,07/08/24 11:45:00 AM,2.5,-0.5,30.79,,,,,
2292,07/08/24 12:00:00 PM,2.5,2.1,31.19,,,,,
2293,07/08/24 12:15:00 PM,2.3,-1.6,31.17,,,,,
2294,07/08/24 12:30:00 PM,2.5,2.1,31.37,,,,,
2295,07/08/24 12:45:00 PM,2.5,2.1,31.47,,,,,
2296,07/08/24 01:00:00 PM,2.3,-0.5,31.17,,,,,
2297,07/08/24 01:15:00 PM,2.5,2.1,30.95,,,,,
2298,07/08/24 01:30:00 PM,2.3,2.1,30.84,,,,,
2299,07/08/24 01:45:00 PM,1.1,2.1,30.83,,,,,
2300,07/08/24 02:00:00 PM,2.3,2.1,30.78,,,,,
2301,07/08/24 02:15:00 PM,1.1,2.1,30.61,,,,,
2302,07/08/24 02:30:00 PM,2.5,-0.5,30.49,,,,,
2303,07/08/24 02:45:00 PM,2.5,2.1,30.43,,,,,
2304,07/08/24 03:00:00 PM,2.5,2.1,30.44,,,,,
2305,07/08/24 03:15:00 PM,1.2,2.1,30.39,,,,,
2306,07/08/24 03:30:00 PM,2.5,2.1,30.40,,,,,
2307,07/08/24 03:45:00 PM,2.3,2.1,30.44,,,,,
2308,07/08/24 04:00:00 PM,2.5,2.1,30.47,,,,,
2309,07/08/24 04:15:00 PM,2.5,2.1,30.50,,,,,
2310,07/08/24 04:30:00 PM,2.3,2.1,30.26,,,,,
2311,07/08/24 04:45:00 PM,2.5,2.1,29.77,,,,,
2312,07/08/24 05:00:00 PM,2.5,2.1,29.16,,,,,
2313,07/08/24 05:15:00 PM,1.2,2.1,28.58,,,,,
2314,07/08/24 05:30:00 PM,2.5,2.1,28.09,,,,,
2315,07/08/24 05:45:00 PM,2.5,2.1,27.66,,,,,
2316,07/08/24 06:00:00 PM,2.3,2.1,27.52,,,,,
2317,07/08/24 06:15:00 PM,2.5,2.1,27.23,,,,,
2318,07/08/24 06:30:00 PM,1.2,2.1,27.01,,,,,
2319,07/08/24 06:45:00 PM,2.5,2.1,26.66,,,,,
2320,07/08/24 07:00:00 PM,1.1,2.1,26.63,,,,,
2321,07/08/24 07:15:00 PM,2.5,2.1,26.54,,,,,
2322,07/08/24 07:30:00 PM,2.3,2.1,26.47,,,,,
2323,07/08/24 07:45:00 PM,2.5,2.1,26.41,,,,,
2324,07/08/24 08:00:00 PM,2.5,-1.6,26.36,,,,,
2325,07/08/24 08:15:00 PM,2.3,2.1,26.22,,,,,
2326,07/08/24 08:30:00 PM,1.1,2.1,26.13,,,,,
2327,07/08/24 08:45:00 PM,2.3,2.1,26.04,,,,,
2328,07/08/24 09:00:00 PM,1.1,2.1,25.97,,,,,
2329,07/08/24 09:15:00 PM,1.1,2.1,25.91,,,,,
2330,07/08/24 09:30:00 PM,2.5,2.1,25.82,,,,,
2331,07/08/24 09:45:00 PM,2.3,2.1,25.75,,,,,
2332,07/08/24 10:00:00 PM,2.5,2.1,25.68,,,,,
2333,07/08/24 10:15:00 PM,1.1,-1.6,25.67,,,,,
2334,07/08/24 10:30:00 PM,1.2,2.1,25.67,,,,,
2335,07/08/24 10:45:00 PM,2.3,-0.5,25.65,,,,,
2336,07/08/24 11:00:00 PM,2.3,-0.5,25.63,,,,,
2337,07/08/24 11:15:00 PM,2.3,2.1,25.62,,,,,
2338,07/08/24 11:30:00 PM,2.5,2.1,25.59,,,,,
2339,07/08/24 11:45:00 PM,2.5,2.1,25.57,,,,,
2340,07/09/24 12:00:00 AM,2.5,2.1,25.53,,,,,
2341,07/09/24 12:15:00 AM,2.5,2.1,25.48,,,,,
2342,07/09/24 12:30:00 AM,2.5,2.1,25.41,,,,,
2343,07/09/24 12:45:00 AM,2.5,2.1,25.30,,,,,
2344,07/09/24 01:00:00 AM,2.3,-0.5,25.17,,,,,
2345,07/09/24 01:15:00 AM,1.1,2.1,25.00,,,,,
2346,07/09/24 01:30:00 AM,2.5,2.1,24.88,,,,,
2347,07/09/24 01:45:00 AM,2.3,-0.5,24.80,,,,,
2348,07/09/24 02:00:00 AM,2.5,2.1,24.74,,,,,
2349,07/09/24 02:15:00 AM,1.1,2.1,24.65,,,,,
2350,07/09/24 02:30:00 AM,1.1,2.1,24.57,,,,,
2351,07/09/24 02:45:00 AM,2.5,2.1,24.51,,,,,
2352,07/09/24 03:00:00 AM,2.5,2.1,24.44,,,,,
2353,07/09/24 03:15:00 AM,2.5,2.1,24.37,,,,,
2354,07/09/24 03:30:00 AM,1.1,2.1,24.28,,,,,
2355,07/09/24 03:45:00 AM,2.5,2.1,24.17,,,,,
2356,07/09/24 04:00:00 AM,1.1,2.1,24.05,,,,,
2357,07/09/24 04:15:00 AM,2.5,2.1,24.03,,,,,
2358,07/09/24 04:30:00 AM,2.5,2.1,23.98,,,,,
2359,07/09/24 04:45:00 AM,2.5,-1.6,23.95,,,,,
2360,07/09/24 05:00:00 AM,2.3,2.1,23.93,,,,,
2361,07/09/24 05:15:00 AM,2.5,2.1,23.93,,,,,
2362,07/09/24 05:30:00 AM,1.1,2.1,23.94,,,,,
2363,07/09/24 05:45:00 AM,2.3,-1.6,23.98,,,,,
2364,07/09/24 06:00:00 AM,2.5,2.1,24.01,,,,,
2365,07/09/24 06:15:00 AM,1.1,2.1,24.06,,,,,
2366,07/09/24 06:30:00 AM,2.5,2.1,24.14,,,,,
2367,07/09/24 06:45:00 AM,2.5,2.1,24.22,,,,,
