"Plot Title: SINDIDO061424"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20815614, SEN S/N: 20815614)","Temp, °C (LGR S/N: 20815614, SEN S/N: 20815614)","Coupler Attached (LGR S/N: 20815614)","Host Connected (LGR S/N: 20815614)","Stopped (LGR S/N: 20815614)","End Of File (LGR S/N: 20815614)"
2329,07/08/24 09:15:00 PM,6.64,23.70,,,,
2330,07/08/24 09:30:00 PM,6.62,23.64,,,,
2331,07/08/24 09:45:00 PM,6.65,23.58,,,,
2332,07/08/24 10:00:00 PM,6.65,23.50,,,,
2333,07/08/24 10:15:00 PM,6.65,23.48,,,,
2334,07/08/24 10:30:00 PM,6.65,23.58,,,,
2335,07/08/24 10:45:00 PM,6.64,23.64,,,,
2336,07/08/24 11:00:00 PM,6.62,23.72,,,,
2337,07/08/24 11:15:00 PM,6.62,23.74,,,,
2338,07/08/24 11:30:00 PM,6.62,23.72,,,,
2339,07/08/24 11:45:00 PM,6.63,23.66,,,,
2340,07/09/24 12:00:00 AM,6.62,23.62,,,,
2341,07/09/24 12:15:00 AM,6.63,23.54,,,,
2342,07/09/24 12:30:00 AM,6.65,23.44,,,,
2343,07/09/24 12:45:00 AM,6.65,23.26,,,,
2344,07/09/24 01:00:00 AM,6.69,23.04,,,,
2345,07/09/24 01:15:00 AM,6.72,22.76,,,,
2346,07/09/24 01:30:00 AM,6.75,22.60,,,,
2347,07/09/24 01:45:00 AM,6.75,22.44,,,,
2348,07/09/24 02:00:00 AM,6.76,22.34,,,,
2349,07/09/24 02:15:00 AM,6.79,22.22,,,,
2350,07/09/24 02:30:00 AM,6.80,22.12,,,,
2351,07/09/24 02:45:00 AM,6.82,22.02,,,,
2352,07/09/24 03:00:00 AM,6.82,21.92,,,,
2353,07/09/24 03:15:00 AM,6.84,21.84,,,,
2354,07/09/24 03:30:00 AM,6.85,21.76,,,,
2355,07/09/24 03:45:00 AM,6.86,21.64,,,,
2356,07/09/24 04:00:00 AM,6.86,21.50,,,,
2357,07/09/24 04:15:00 AM,6.88,21.50,,,,
2358,07/09/24 04:30:00 AM,6.88,21.48,,,,
2359,07/09/24 04:45:00 AM,6.87,21.56,,,,
2360,07/09/24 05:00:00 AM,6.87,21.60,,,,
2361,07/09/24 05:15:00 AM,6.88,21.62,,,,
2362,07/09/24 05:30:00 AM,6.87,21.68,,,,
2363,07/09/24 05:45:00 AM,6.85,21.74,,,,
2364,07/09/24 06:00:00 AM,6.85,21.82,,,,
2365,07/09/24 06:15:00 AM,6.85,21.94,,,,
2366,07/09/24 06:30:00 AM,6.83,22.12,,,,
2367,07/09/24 06:45:00 AM,6.83,22.30,,,,
2368,07/09/24 07:00:00 AM,6.80,22.42,,,,
2369,07/09/24 07:15:00 AM,6.80,22.62,,,,
2370,07/09/24 07:30:00 AM,6.77,22.82,,,,
2371,07/09/24 07:45:00 AM,6.75,23.18,,,,
2372,07/09/24 08:00:00 AM,6.71,23.46,,,,
2373,07/09/24 08:15:00 AM,6.69,23.80,,,,
2374,07/09/24 08:30:00 AM,6.65,24.28,,,,
2375,07/09/24 08:45:00 AM,6.63,24.90,,,,
2376,07/09/24 09:00:00 AM,6.56,25.72,,,,
2377,07/09/24 09:15:00 AM,6.43,27.04,,,,
2378,07/09/24 09:30:00 AM,6.29,28.70,,,,
2379,07/09/24 09:45:00 AM,6.19,29.74,,,,
2380,07/09/24 10:00:00 AM,5.96,31.78,,,,
2381,07/09/24 10:15:00 AM,5.80,32.70,,,,
2382,07/09/24 10:30:00 AM,5.66,33.90,,,,
2383,07/09/24 10:45:00 AM,5.55,34.56,,,,
2384,07/09/24 11:00:00 AM,5.59,34.24,,,,
2385,07/09/24 11:15:00 AM,5.60,33.90,,,,
2386,07/09/24 11:30:00 AM,5.70,32.74,,,,
2387,07/09/24 11:45:00 AM,5.80,31.88,,,,
2388,07/09/24 12:00:00 PM,5.85,31.28,,,,
2389,07/09/24 12:15:00 PM,5.91,30.82,,,,
2390,07/09/24 12:30:00 PM,5.98,30.24,,,,
2391,07/09/24 12:45:00 PM,6.02,29.58,,,,
2392,07/09/24 01:00:00 PM,6.08,28.84,,,,
2393,07/09/24 01:15:00 PM,6.16,27.76,,,,
2394,07/09/24 01:30:00 PM,6.26,26.78,,,,
2395,07/09/24 01:45:00 PM,6.36,26.06,,,,
2396,07/09/24 02:00:00 PM,6.42,25.40,,,,
2397,07/09/24 02:15:00 PM,6.49,25.06,,,,
2398,07/09/24 02:30:00 PM,6.52,24.92,,,,
2399,07/09/24 02:45:00 PM,6.54,25.00,,,,
2400,07/09/24 03:00:00 PM,6.53,25.10,,,,
2401,07/09/24 03:15:00 PM,6.52,25.00,,,,
2402,07/09/24 03:30:00 PM,6.54,24.84,,,,
2403,07/09/24 03:45:00 PM,6.56,24.70,,,,
2404,07/09/24 04:00:00 PM,6.56,24.72,,,,
2405,07/09/24 04:15:00 PM,6.56,24.66,,,,
2406,07/09/24 04:30:00 PM,6.56,24.52,,,,
2407,07/09/24 04:45:00 PM,6.57,24.36,,,,
2408,07/09/24 05:00:00 PM,6.56,24.20,,,,
2409,07/09/24 05:15:00 PM,6.58,24.04,,,,
2410,07/09/24 05:30:00 PM,6.58,23.82,,,,
2411,07/09/24 05:45:00 PM,6.60,23.76,,,,
2412,07/09/24 06:00:00 PM,6.61,23.64,,,,
2413,07/09/24 06:15:00 PM,6.61,23.52,,,,
2414,07/09/24 06:30:00 PM,6.63,23.42,,,,
2415,07/09/24 06:45:00 PM,6.65,23.32,,,,
2416,07/09/24 07:00:00 PM,6.65,23.22,,,,
2417,07/09/24 07:15:00 PM,6.67,23.18,,,,
2418,07/09/24 07:30:00 PM,6.68,23.08,,,,
2419,07/09/24 07:45:00 PM,6.68,22.98,,,,
2420,07/09/24 08:00:00 PM,6.71,22.94,,,,
2421,07/09/24 08:15:00 PM,6.70,22.90,,,,
2422,07/09/24 08:30:00 PM,6.72,22.80,,,,
2423,07/09/24 08:45:00 PM,6.73,22.74,,,,
2424,07/09/24 09:00:00 PM,6.72,22.70,,,,
2425,07/09/24 09:15:00 PM,6.74,22.66,,,,
2426,07/09/24 09:30:00 PM,6.75,22.58,,,,
2427,07/09/24 09:45:00 PM,6.76,22.46,,,,
2428,07/09/24 10:00:00 PM,6.75,22.32,,,,
2429,07/09/24 10:15:00 PM,6.77,22.32,,,,
2430,07/09/24 10:30:00 PM,6.77,22.32,,,,
2431,07/09/24 10:45:00 PM,6.77,22.32,,,,
2432,07/09/24 11:00:00 PM,6.78,22.30,,,,
2433,07/09/24 11:15:00 PM,6.78,22.32,,,,
2434,07/09/24 11:30:00 PM,6.78,22.30,,,,
2435,07/09/24 11:45:00 PM,6.77,22.30,,,,
2436,07/10/24 12:00:00 AM,6.77,22.28,,,,
2437,07/10/24 12:15:00 AM,6.77,22.24,,,,
2438,07/10/24 12:30:00 AM,6.78,22.12,,,,
2439,07/10/24 12:45:00 AM,6.78,22.12,,,,
2440,07/10/24 01:00:00 AM,6.79,22.14,,,,
2441,07/10/24 01:15:00 AM,6.80,22.10,,,,
2442,07/10/24 01:30:00 AM,6.78,22.06,,,,
2443,07/10/24 01:45:00 AM,6.79,21.94,,,,
2444,07/10/24 02:00:00 AM,6.81,21.94,,,,
2445,07/10/24 02:15:00 AM,6.80,21.96,,,,
2446,07/10/24 02:30:00 AM,6.79,21.96,,,,
2447,07/10/24 02:45:00 AM,6.82,21.92,,,,
2448,07/10/24 03:00:00 AM,6.81,21.90,,,,
2449,07/10/24 03:15:00 AM,6.82,21.90,,,,
2450,07/10/24 03:30:00 AM,6.81,21.86,,,,
2451,07/10/24 03:45:00 AM,6.82,21.82,,,,
2452,07/10/24 04:00:00 AM,6.84,21.78,,,,
2453,07/10/24 04:15:00 AM,6.82,21.76,,,,
2454,07/10/24 04:30:00 AM,6.84,21.74,,,,
2455,07/10/24 04:45:00 AM,6.82,21.74,,,,
2456,07/10/24 05:00:00 AM,6.84,21.72,,,,
2457,07/10/24 05:15:00 AM,6.84,21.66,,,,
2458,07/10/24 05:30:00 AM,6.85,21.56,,,,
2459,07/10/24 05:45:00 AM,6.85,21.52,,,,
2460,07/10/24 06:00:00 AM,6.86,21.58,,,,
2461,07/10/24 06:15:00 AM,6.85,21.66,,,,
2462,07/10/24 06:30:00 AM,6.84,21.82,,,,
2463,07/10/24 06:45:00 AM,6.82,22.12,,,,
2464,07/10/24 07:00:00 AM,6.80,22.46,,,,
2465,07/10/24 07:15:00 AM,6.75,22.78,,,,
2466,07/10/24 07:30:00 AM,6.74,23.14,,,,
2467,07/10/24 07:45:00 AM,6.70,23.34,,,,
2468,07/10/24 08:00:00 AM,6.69,23.64,,,,
2469,07/10/24 08:15:00 AM,6.65,24.02,,,,
2470,07/10/24 08:30:00 AM,6.62,24.58,,,,
2471,07/10/24 08:45:00 AM,6.57,25.22,,,,
2472,07/10/24 09:00:00 AM,6.52,25.94,,,,
2473,07/10/24 09:15:00 AM,6.40,27.18,,,,
2474,07/10/24 09:30:00 AM,6.31,27.92,,,,
2475,07/10/24 09:45:00 AM,6.23,28.90,,,,
2476,07/10/24 10:00:00 AM,6.15,29.48,,,,
2477,07/10/24 10:15:00 AM,6.10,29.44,,,,
2478,07/10/24 10:30:00 AM,6.10,29.56,,,,
2479,07/10/24 10:45:00 AM,6.10,29.80,,,,
2480,07/10/24 11:00:00 AM,6.00,30.50,,,,
2481,07/10/24 11:15:00 AM,5.97,30.98,,,,
2482,07/10/24 11:30:00 AM,5.97,30.48,,,,
2483,07/10/24 11:45:00 AM,6.01,29.74,,,,
2484,07/10/24 12:00:00 PM,6.07,29.26,,,,
2485,07/10/24 12:15:00 PM,6.13,28.82,,,,
2486,07/10/24 12:30:00 PM,6.11,28.24,,,,
2487,07/10/24 12:45:00 PM,6.24,28.06,,,,
2488,07/10/24 01:00:00 PM,6.26,28.28,,,,
2489,07/10/24 01:15:00 PM,6.23,28.44,,,,
2490,07/10/24 01:30:00 PM,6.22,29.24,,,,
2491,07/10/24 01:45:00 PM,6.13,28.86,,,,
2492,07/10/24 02:00:00 PM,6.16,27.66,,,,
2493,07/10/24 02:15:00 PM,6.25,26.76,,,,
2494,07/10/24 02:30:00 PM,6.32,26.46,,,,
2495,07/10/24 02:45:00 PM,6.35,26.18,,,,
2496,07/10/24 03:00:00 PM,6.41,26.00,,,,
2497,07/10/24 03:15:00 PM,6.46,26.20,,,,
2498,07/10/24 03:30:00 PM,6.42,26.34,,,,
2499,07/10/24 03:45:00 PM,6.42,26.86,,,,
2500,07/10/24 04:00:00 PM,6.38,27.20,,,,
2501,07/10/24 04:15:00 PM,6.32,27.10,,,,
2502,07/10/24 04:30:00 PM,6.31,26.72,,,,
2503,07/10/24 04:45:00 PM,6.33,26.38,,,,
2504,07/10/24 05:00:00 PM,6.38,25.84,,,,
2505,07/10/24 05:15:00 PM,6.42,25.30,,,,
2506,07/10/24 05:30:00 PM,6.47,24.92,,,,
2507,07/10/24 05:45:00 PM,6.48,24.54,,,,
2508,07/10/24 06:00:00 PM,6.51,24.18,,,,
2509,07/10/24 06:15:00 PM,6.56,23.88,,,,
2510,07/10/24 06:30:00 PM,6.58,23.70,,,,
2511,07/10/24 06:45:00 PM,6.57,23.60,,,,
2512,07/10/24 07:00:00 PM,6.60,23.58,,,,
2513,07/10/24 07:15:00 PM,6.61,23.54,,,,
2514,07/10/24 07:30:00 PM,6.63,23.36,,,,
2515,07/10/24 07:45:00 PM,6.65,23.28,,,,
2516,07/10/24 08:00:00 PM,6.65,23.12,,,,
2517,07/10/24 08:15:00 PM,6.67,23.00,,,,
2518,07/10/24 08:30:00 PM,6.67,23.10,,,,
2519,07/10/24 08:45:00 PM,6.66,23.24,,,,
2520,07/10/24 09:00:00 PM,6.65,23.32,,,,
2521,07/10/24 09:15:00 PM,6.64,23.32,,,,
2522,07/10/24 09:30:00 PM,6.62,23.32,,,,
2523,07/10/24 09:45:00 PM,6.63,23.32,,,,
2524,07/10/24 10:00:00 PM,6.63,23.34,,,,
2525,07/10/24 10:15:00 PM,6.62,23.28,,,,
2526,07/10/24 10:30:00 PM,6.63,23.26,,,,
2527,07/10/24 10:45:00 PM,6.64,23.22,,,,
2528,07/10/24 11:00:00 PM,6.65,23.16,,,,
2529,07/10/24 11:15:00 PM,6.65,23.10,,,,
2530,07/10/24 11:30:00 PM,6.66,23.04,,,,
2531,07/10/24 11:45:00 PM,6.66,23.00,,,,
2532,07/11/24 12:00:00 AM,6.65,22.98,,,,
2533,07/11/24 12:15:00 AM,6.66,22.92,,,,
2534,07/11/24 12:30:00 AM,6.66,22.88,,,,
2535,07/11/24 12:45:00 AM,6.67,22.82,,,,
2536,07/11/24 01:00:00 AM,6.68,22.74,,,,
2537,07/11/24 01:15:00 AM,6.70,22.68,,,,
2538,07/11/24 01:30:00 AM,6.70,22.60,,,,
2539,07/11/24 01:45:00 AM,6.71,22.56,,,,
2540,07/11/24 02:00:00 AM,6.71,22.52,,,,
2541,07/11/24 02:15:00 AM,6.71,22.50,,,,
2542,07/11/24 02:30:00 AM,6.71,22.44,,,,
2543,07/11/24 02:45:00 AM,6.73,22.34,,,,
2544,07/11/24 03:00:00 AM,6.75,22.28,,,,
2545,07/11/24 03:15:00 AM,6.74,22.24,,,,
2546,07/11/24 03:30:00 AM,6.75,22.26,,,,
2547,07/11/24 03:45:00 AM,6.75,22.18,,,,
2548,07/11/24 04:00:00 AM,6.75,22.20,,,,
2549,07/11/24 04:15:00 AM,6.76,22.20,,,,
2550,07/11/24 04:30:00 AM,6.75,22.20,,,,
2551,07/11/24 04:45:00 AM,6.75,22.18,,,,
2552,07/11/24 05:00:00 AM,6.75,22.18,,,,
2553,07/11/24 05:15:00 AM,6.75,22.16,,,,
2554,07/11/24 05:30:00 AM,6.77,22.08,,,,
2555,07/11/24 05:45:00 AM,6.77,22.10,,,,
2556,07/11/24 06:00:00 AM,6.75,22.18,,,,
2557,07/11/24 06:15:00 AM,6.75,22.38,,,,
2558,07/11/24 06:30:00 AM,6.75,22.54,,,,
2559,07/11/24 06:45:00 AM,6.75,22.60,,,,
2560,07/11/24 07:00:00 AM,6.73,22.66,,,,
2561,07/11/24 07:15:00 AM,6.73,22.74,,,,
2562,07/11/24 07:30:00 AM,6.71,22.84,,,,
2563,07/11/24 07:45:00 AM,6.69,23.04,,,,
2564,07/11/24 08:00:00 AM,6.66,23.26,,,,
2565,07/11/24 08:15:00 AM,6.65,23.50,,,,
2566,07/11/24 08:30:00 AM,6.58,24.10,,,,
2567,07/11/24 08:45:00 AM,6.56,24.66,,,,
2568,07/11/24 09:00:00 AM,6.53,25.34,,,,
2569,07/11/24 09:15:00 AM,6.49,26.14,,,,
2570,07/11/24 09:30:00 AM,6.41,26.48,,,,
2571,07/11/24 09:45:00 AM,6.41,26.76,,,,
2572,07/11/24 10:00:00 AM,6.38,27.10,,,,
2573,07/11/24 10:15:00 AM,6.28,28.50,,,,
2574,07/11/24 10:30:00 AM,6.19,29.24,,,,
2575,07/11/24 10:45:00 AM,6.06,30.52,,,,
2576,07/11/24 11:00:00 AM,5.97,31.46,,,,
2577,07/11/24 11:15:00 AM,5.77,33.20,,,,
2578,07/11/24 11:30:00 AM,5.73,33.46,,,,
2579,07/11/24 11:45:00 AM,5.73,33.38,,,,
2580,07/11/24 12:00:00 PM,5.78,32.86,,,,
2581,07/11/24 12:15:00 PM,5.79,33.04,,,,
2582,07/11/24 12:30:00 PM,5.81,33.02,,,,
2583,07/11/24 12:45:00 PM,5.85,33.02,,,,
2584,07/11/24 01:00:00 PM,5.82,33.00,,,,
2585,07/11/24 01:15:00 PM,5.82,32.68,,,,
2586,07/11/24 01:30:00 PM,5.88,31.52,,,,
2587,07/11/24 01:45:00 PM,5.96,30.84,,,,
2588,07/11/24 02:00:00 PM,5.91,30.48,,,,
2589,07/11/24 02:15:00 PM,6.05,29.46,,,,
2590,07/11/24 02:30:00 PM,6.17,28.58,,,,
2591,07/11/24 02:45:00 PM,6.26,28.24,,,,
2592,07/11/24 03:00:00 PM,6.33,28.20,,,,
2593,07/11/24 03:15:00 PM,6.30,28.38,,,,
2594,07/11/24 03:30:00 PM,6.29,28.54,,,,
2595,07/11/24 03:45:00 PM,6.29,28.76,,,,
2596,07/11/24 04:00:00 PM,6.23,29.08,,,,
2597,07/11/24 04:15:00 PM,6.22,29.26,,,,
2598,07/11/24 04:30:00 PM,6.17,29.24,,,,
2599,07/11/24 04:45:00 PM,6.14,28.74,,,,
2600,07/11/24 05:00:00 PM,6.16,28.12,,,,
2601,07/11/24 05:15:00 PM,6.21,27.50,,,,
2602,07/11/24 05:30:00 PM,6.27,26.98,,,,
2603,07/11/24 05:45:00 PM,6.29,26.56,,,,
2604,07/11/24 06:00:00 PM,6.36,26.14,,,,
2605,07/11/24 06:15:00 PM,6.38,25.90,,,,
2606,07/11/24 06:30:00 PM,6.43,25.60,,,,
2607,07/11/24 06:45:00 PM,6.43,25.54,,,,
2608,07/11/24 07:00:00 PM,6.45,25.40,,,,
2609,07/11/24 07:15:00 PM,6.46,25.28,,,,
2610,07/11/24 07:30:00 PM,6.46,25.22,,,,
2611,07/11/24 07:45:00 PM,6.47,25.06,,,,
2612,07/11/24 08:00:00 PM,6.48,24.82,,,,
2613,07/11/24 08:15:00 PM,6.49,24.76,,,,
2614,07/11/24 08:30:00 PM,6.49,24.74,,,,
2615,07/11/24 08:45:00 PM,6.50,24.62,,,,
2616,07/11/24 09:00:00 PM,6.51,24.48,,,,
2617,07/11/24 09:15:00 PM,6.54,24.40,,,,
2618,07/11/24 09:30:00 PM,6.53,24.34,,,,
2619,07/11/24 09:45:00 PM,6.55,24.28,,,,
2620,07/11/24 10:00:00 PM,6.56,24.14,,,,
2621,07/11/24 10:15:00 PM,6.57,24.02,,,,
2622,07/11/24 10:30:00 PM,6.58,23.94,,,,
2623,07/11/24 10:45:00 PM,6.59,23.84,,,,
2624,07/11/24 11:00:00 PM,6.61,23.76,,,,
2625,07/11/24 11:15:00 PM,6.61,23.68,,,,
2626,07/11/24 11:30:00 PM,6.62,23.68,,,,
2627,07/11/24 11:45:00 PM,6.62,23.66,,,,
2628,07/12/24 12:00:00 AM,6.61,23.60,,,,
2629,07/12/24 12:15:00 AM,6.63,23.58,,,,
2630,07/12/24 12:30:00 AM,6.63,23.52,,,,
2631,07/12/24 12:45:00 AM,6.65,23.42,,,,
2632,07/12/24 01:00:00 AM,6.65,23.34,,,,
2633,07/12/24 01:15:00 AM,6.64,23.32,,,,
2634,07/12/24 01:30:00 AM,6.65,23.28,,,,
2635,07/12/24 01:45:00 AM,6.66,23.26,,,,
2636,07/12/24 02:00:00 AM,6.65,23.22,,,,
2637,07/12/24 02:15:00 AM,6.66,23.12,,,,
2638,07/12/24 02:30:00 AM,6.66,23.10,,,,
2639,07/12/24 02:45:00 AM,6.66,23.04,,,,
2640,07/12/24 03:00:00 AM,6.68,22.98,,,,
2641,07/12/24 03:15:00 AM,6.67,22.98,,,,
2642,07/12/24 03:30:00 AM,6.68,22.94,,,,
2643,07/12/24 03:45:00 AM,6.68,22.96,,,,
2644,07/12/24 04:00:00 AM,6.68,22.96,,,,
2645,07/12/24 04:15:00 AM,6.68,22.94,,,,
2646,07/12/24 04:30:00 AM,6.69,22.92,,,,
2647,07/12/24 04:45:00 AM,6.68,22.88,,,,
2648,07/12/24 05:00:00 AM,6.70,22.84,,,,
2649,07/12/24 05:15:00 AM,6.70,22.80,,,,
2650,07/12/24 05:30:00 AM,6.70,22.80,,,,
2651,07/12/24 05:45:00 AM,6.71,22.82,,,,
2652,07/12/24 06:00:00 AM,6.71,22.86,,,,
2653,07/12/24 06:15:00 AM,6.70,22.98,,,,
2654,07/12/24 06:30:00 AM,6.69,23.10,,,,
2655,07/12/24 06:45:00 AM,6.67,23.26,,,,
2656,07/12/24 07:00:00 AM,6.66,23.42,,,,
2657,07/12/24 07:15:00 AM,6.64,23.54,,,,
2658,07/12/24 07:30:00 AM,6.63,23.72,,,,
2659,07/12/24 07:45:00 AM,6.62,23.92,,,,
2660,07/12/24 08:00:00 AM,6.60,24.26,,,,
2661,07/12/24 08:15:00 AM,6.56,24.66,,,,
2662,07/12/24 08:30:00 AM,6.54,25.02,,,,
2663,07/12/24 08:45:00 AM,6.51,25.62,,,,
2664,07/12/24 09:00:00 AM,6.42,26.42,,,,
2665,07/12/24 09:15:00 AM,6.35,27.46,,,,
2666,07/12/24 09:30:00 AM,6.11,30.50,,,,
2667,07/12/24 09:45:00 AM,5.98,32.22,,,,
2668,07/12/24 10:00:00 AM,5.83,33.76,,,,
2669,07/12/24 10:15:00 AM,5.64,35.18,,,,
2670,07/12/24 10:30:00 AM,5.51,35.96,,,,
2671,07/12/24 10:45:00 AM,5.50,36.66,,,,
2672,07/12/24 11:00:00 AM,5.43,37.16,,,,
2673,07/12/24 11:15:00 AM,5.31,36.82,,,,
2674,07/12/24 11:30:00 AM,6.58,30.60,,,,
2675,07/12/24 11:45:00 AM,6.65,29.98,,,,
2676,07/12/24 12:00:00 PM,6.69,29.86,,,,
2677,07/12/24 12:15:00 PM,6.69,30.08,,,,
2678,07/12/24 12:30:00 PM,6.65,30.38,,,,
2679,07/12/24 12:45:00 PM,6.62,30.72,,,,
2680,07/12/24 01:00:00 PM,6.60,31.02,,,,
2681,07/12/24 01:15:00 PM,6.55,31.16,,,,
2682,07/12/24 01:30:00 PM,6.51,31.32,,,,
2683,07/12/24 01:45:00 PM,6.47,31.36,,,,
2684,07/12/24 02:00:00 PM,6.40,31.24,,,,
2685,07/12/24 02:15:00 PM,6.43,31.10,,,,
2686,07/12/24 02:30:00 PM,6.39,30.82,,,,
2687,07/12/24 02:45:00 PM,6.33,30.66,,,,
2688,07/12/24 03:00:00 PM,6.28,30.68,,,,
2689,07/12/24 03:15:00 PM,6.29,30.72,,,,
2690,07/12/24 03:30:00 PM,6.29,30.54,,,,
2691,07/12/24 03:45:00 PM,6.27,30.32,,,,
2692,07/12/24 04:00:00 PM,6.20,30.20,,,,
2693,07/12/24 04:15:00 PM,6.16,29.98,,,,
2694,07/12/24 04:30:00 PM,6.09,29.72,,,,
2695,07/12/24 04:45:00 PM,6.01,29.50,,,,
2696,07/12/24 05:00:00 PM,5.95,29.28,,,,
2697,07/12/24 05:15:00 PM,5.88,29.08,,,,
2698,07/12/24 05:30:00 PM,5.83,28.88,,,,
2699,07/12/24 05:45:00 PM,5.78,28.70,,,,
2700,07/12/24 06:00:00 PM,5.73,28.52,,,,
2701,07/12/24 06:15:00 PM,5.71,28.34,,,,
2702,07/12/24 06:30:00 PM,5.71,28.16,,,,
2703,07/12/24 06:45:00 PM,5.71,27.98,,,,
2704,07/12/24 07:00:00 PM,5.72,27.76,,,,
2705,07/12/24 07:15:00 PM,5.72,27.56,,,,
2706,07/12/24 07:30:00 PM,5.72,27.38,,,,
2707,07/12/24 07:45:00 PM,5.72,27.24,,,,
2708,07/12/24 08:00:00 PM,5.72,27.12,,,,
2709,07/12/24 08:15:00 PM,5.72,27.04,,,,
2710,07/12/24 08:30:00 PM,5.74,26.92,,,,
2711,07/12/24 08:45:00 PM,5.73,26.82,,,,
2712,07/12/24 09:00:00 PM,5.73,26.74,,,,
2713,07/12/24 09:15:00 PM,5.75,26.66,,,,
2714,07/12/24 09:30:00 PM,5.74,26.58,,,,
2715,07/12/24 09:45:00 PM,5.73,26.50,,,,
2716,07/12/24 10:00:00 PM,5.75,26.42,,,,
2717,07/12/24 10:15:00 PM,5.74,26.36,,,,
2718,07/12/24 10:30:00 PM,5.76,26.28,,,,
2719,07/12/24 10:45:00 PM,5.75,26.22,,,,
2720,07/12/24 11:00:00 PM,5.76,26.18,,,,
2721,07/12/24 11:15:00 PM,5.78,26.12,,,,
2722,07/12/24 11:30:00 PM,5.77,26.06,,,,
2723,07/12/24 11:45:00 PM,5.76,26.00,,,,
2724,07/13/24 12:00:00 AM,5.77,25.90,,,,
2725,07/13/24 12:15:00 AM,5.77,25.78,,,,
2726,07/13/24 12:30:00 AM,5.76,25.70,,,,
2727,07/13/24 12:45:00 AM,5.83,25.56,,,,
2728,07/13/24 01:00:00 AM,5.88,25.38,,,,
2729,07/13/24 01:15:00 AM,5.90,25.22,,,,
2730,07/13/24 01:30:00 AM,5.90,25.10,,,,
2731,07/13/24 01:45:00 AM,5.91,24.98,,,,
2732,07/13/24 02:00:00 AM,5.95,24.92,,,,
2733,07/13/24 02:15:00 AM,5.95,24.90,,,,
2734,07/13/24 02:30:00 AM,5.97,24.86,,,,
2735,07/13/24 02:45:00 AM,6.00,24.86,,,,
2736,07/13/24 03:00:00 AM,6.01,24.84,,,,
2737,07/13/24 03:15:00 AM,6.02,24.80,,,,
2738,07/13/24 03:30:00 AM,6.03,24.78,,,,
2739,07/13/24 03:45:00 AM,6.06,24.72,,,,
2740,07/13/24 04:00:00 AM,6.05,24.68,,,,
2741,07/13/24 04:15:00 AM,6.09,24.62,,,,
2742,07/13/24 04:30:00 AM,6.11,24.56,,,,
2743,07/13/24 04:45:00 AM,6.13,24.50,,,,
2744,07/13/24 05:00:00 AM,6.16,24.48,,,,
2745,07/13/24 05:15:00 AM,6.24,24.48,,,,
2746,07/13/24 05:30:00 AM,6.35,24.44,,,,
2747,07/13/24 05:45:00 AM,6.39,24.28,,,,
2748,07/13/24 06:00:00 AM,6.43,24.12,,,,
2749,07/13/24 06:15:00 AM,6.47,23.92,,,,
2750,07/13/24 06:30:00 AM,6.48,23.80,,,,
2751,07/13/24 06:45:00 AM,6.50,23.70,,,,
2752,07/13/24 07:00:00 AM,6.52,23.60,,,,
2753,07/13/24 07:15:00 AM,6.55,23.46,,,,
2754,07/13/24 07:30:00 AM,6.57,23.36,,,,
2755,07/13/24 07:45:00 AM,6.58,23.28,,,,
2756,07/13/24 08:00:00 AM,6.59,23.24,,,,
2757,07/13/24 08:15:00 AM,6.60,23.20,,,,
2758,07/13/24 08:30:00 AM,6.62,23.20,,,,
2759,07/13/24 08:45:00 AM,6.62,23.20,,,,
2760,07/13/24 09:00:00 AM,6.63,23.20,,,,
2761,07/13/24 09:15:00 AM,6.62,23.22,,,,
2762,07/13/24 09:30:00 AM,6.62,23.22,,,,
2763,07/13/24 09:45:00 AM,6.61,23.22,,,,
2764,07/13/24 10:00:00 AM,6.63,23.24,,,,
2765,07/13/24 10:15:00 AM,6.63,23.26,,,,
2766,07/13/24 10:30:00 AM,6.65,23.28,,,,
2767,07/13/24 10:45:00 AM,6.65,23.30,,,,
2768,07/13/24 11:00:00 AM,6.65,23.36,,,,
2769,07/13/24 11:15:00 AM,6.65,23.40,,,,
2770,07/13/24 11:30:00 AM,6.65,23.46,,,,
2771,07/13/24 11:45:00 AM,6.65,23.48,,,,
2772,07/13/24 12:00:00 PM,6.66,23.54,,,,
2773,07/13/24 12:15:00 PM,6.65,23.60,,,,
2774,07/13/24 12:30:00 PM,6.65,23.64,,,,
2775,07/13/24 12:45:00 PM,6.63,23.68,,,,
2776,07/13/24 01:00:00 PM,6.65,23.70,,,,
2777,07/13/24 01:15:00 PM,6.67,23.80,,,,
2778,07/13/24 01:30:00 PM,6.67,23.90,,,,
2779,07/13/24 01:45:00 PM,6.68,24.02,,,,
2780,07/13/24 02:00:00 PM,6.68,24.20,,,,
2781,07/13/24 02:15:00 PM,6.66,24.36,,,,
2782,07/13/24 02:30:00 PM,6.65,24.48,,,,
2783,07/13/24 02:45:00 PM,6.64,24.54,,,,
2784,07/13/24 03:00:00 PM,6.61,24.56,,,,
2785,07/13/24 03:15:00 PM,6.57,24.56,,,,
2786,07/13/24 03:30:00 PM,6.58,24.58,,,,
2787,07/13/24 03:45:00 PM,6.54,24.56,,,,
2788,07/13/24 04:00:00 PM,6.49,24.50,,,,
