"Plot Title: CANUACON061524"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20835570, SEN S/N: 20835570)","Temp, °C (LGR S/N: 20835570, SEN S/N: 20835570)","Coupler Detached (LGR S/N: 20835570)","Coupler Attached (LGR S/N: 20835570)","Host Connected (LGR S/N: 20835570)","Stopped (LGR S/N: 20835570)","End Of File (LGR S/N: 20835570)"
2252,07/08/24 09:30:00 PM,61.9,24.19,,,,,
2253,07/08/24 09:45:00 PM,61.9,24.16,,,,,
2254,07/08/24 10:00:00 PM,62.2,24.15,,,,,
2255,07/08/24 10:15:00 PM,62.2,24.13,,,,,
2256,07/08/24 10:30:00 PM,62.3,24.12,,,,,
2257,07/08/24 10:45:00 PM,62.7,24.10,,,,,
2258,07/08/24 11:00:00 PM,60.1,24.09,,,,,
2259,07/08/24 11:15:00 PM,59.1,24.09,,,,,
2260,07/08/24 11:30:00 PM,59.3,24.08,,,,,
2261,07/08/24 11:45:00 PM,59.1,24.06,,,,,
2262,07/09/24 12:00:00 AM,59.2,24.04,,,,,
2263,07/09/24 12:15:00 AM,59.3,24.02,,,,,
2264,07/09/24 12:30:00 AM,60.1,24.01,,,,,
2265,07/09/24 12:45:00 AM,60.5,24.00,,,,,
2266,07/09/24 01:00:00 AM,58.8,23.98,,,,,
2267,07/09/24 01:15:00 AM,58.8,23.97,,,,,
2268,07/09/24 01:30:00 AM,58.8,23.96,,,,,
2269,07/09/24 01:45:00 AM,59.0,23.94,,,,,
2270,07/09/24 02:00:00 AM,58.8,23.92,,,,,
2271,07/09/24 02:15:00 AM,59.4,23.91,,,,,
2272,07/09/24 02:30:00 AM,59.8,23.89,,,,,
2273,07/09/24 02:45:00 AM,59.8,23.86,,,,,
2274,07/09/24 03:00:00 AM,59.9,23.85,,,,,
2275,07/09/24 03:15:00 AM,60.2,23.83,,,,,
2276,07/09/24 03:30:00 AM,60.4,23.82,,,,,
2277,07/09/24 03:45:00 AM,60.9,23.79,,,,,
2278,07/09/24 04:00:00 AM,61.0,23.77,,,,,
2279,07/09/24 04:15:00 AM,61.0,23.76,,,,,
2280,07/09/24 04:30:00 AM,61.2,23.73,,,,,
2281,07/09/24 04:45:00 AM,61.1,23.72,,,,,
2282,07/09/24 05:00:00 AM,61.2,23.71,,,,,
2283,07/09/24 05:15:00 AM,61.3,23.70,,,,,
2284,07/09/24 05:30:00 AM,61.3,23.69,,,,,
2285,07/09/24 05:45:00 AM,61.4,23.66,,,,,
2286,07/09/24 06:00:00 AM,61.4,23.65,,,,,
2287,07/09/24 06:15:00 AM,61.5,23.65,,,,,
2288,07/09/24 06:30:00 AM,61.5,23.64,,,,,
2289,07/09/24 06:45:00 AM,61.6,23.64,,,,,
2290,07/09/24 07:00:00 AM,61.8,23.64,,,,,
2291,07/09/24 07:15:00 AM,61.8,23.64,,,,,
2292,07/09/24 07:30:00 AM,61.8,23.65,,,,,
2293,07/09/24 07:45:00 AM,61.9,23.65,,,,,
2294,07/09/24 08:00:00 AM,62.1,23.65,,,,,
2295,07/09/24 08:15:00 AM,62.1,23.67,,,,,
2296,07/09/24 08:30:00 AM,62.2,23.69,,,,,
2297,07/09/24 08:45:00 AM,62.3,23.72,,,,,
2298,07/09/24 09:00:00 AM,62.3,23.74,,,,,
2299,07/09/24 09:15:00 AM,62.6,23.77,,,,,
2300,07/09/24 09:30:00 AM,62.6,23.84,,,,,
2301,07/09/24 09:45:00 AM,62.8,23.96,,,,,
2302,07/09/24 10:00:00 AM,63.1,24.06,,,,,
2303,07/09/24 10:15:00 AM,63.3,24.14,,,,,
2304,07/09/24 10:30:00 AM,63.5,24.20,,,,,
2305,07/09/24 10:45:00 AM,63.6,24.21,,,,,
2306,07/09/24 11:00:00 AM,63.7,24.23,,,,,
2307,07/09/24 11:15:00 AM,63.7,24.26,,,,,
2308,07/09/24 11:30:00 AM,63.8,24.26,,,,,
2309,07/09/24 11:45:00 AM,64.0,24.27,,,,,
2310,07/09/24 12:00:00 PM,64.1,24.29,,,,,
2311,07/09/24 12:15:00 PM,64.1,24.29,,,,,
2312,07/09/24 12:30:00 PM,64.3,24.31,,,,,
2313,07/09/24 12:45:00 PM,64.4,24.32,,,,,
2314,07/09/24 01:00:00 PM,64.5,24.31,,,,,
2315,07/09/24 01:15:00 PM,64.6,24.32,,,,,
2316,07/09/24 01:30:00 PM,64.5,24.31,,,,,
2317,07/09/24 01:45:00 PM,64.7,24.32,,,,,
2318,07/09/24 02:00:00 PM,64.8,24.32,,,,,
2319,07/09/24 02:15:00 PM,64.8,24.32,,,,,
2320,07/09/24 02:30:00 PM,64.8,24.31,,,,,
2321,07/09/24 02:45:00 PM,65.0,24.31,,,,,
2322,07/09/24 03:00:00 PM,65.1,24.31,,,,,
2323,07/09/24 03:15:00 PM,65.2,24.31,,,,,
2324,07/09/24 03:30:00 PM,65.3,24.29,,,,,
2325,07/09/24 03:45:00 PM,65.3,24.28,,,,,
2326,07/09/24 04:00:00 PM,65.4,24.26,,,,,
2327,07/09/24 04:15:00 PM,65.6,24.25,,,,,
2328,07/09/24 04:30:00 PM,65.6,24.22,,,,,
2329,07/09/24 04:45:00 PM,65.6,24.20,,,,,
2330,07/09/24 05:00:00 PM,65.8,24.17,,,,,
2331,07/09/24 05:15:00 PM,65.9,24.16,,,,,
2332,07/09/24 05:30:00 PM,65.9,24.14,,,,,
2333,07/09/24 05:45:00 PM,66.0,24.12,,,,,
2334,07/09/24 06:00:00 PM,66.0,24.09,,,,,
2335,07/09/24 06:15:00 PM,66.4,24.08,,,,,
2336,07/09/24 06:30:00 PM,66.9,24.07,,,,,
2337,07/09/24 06:45:00 PM,67.0,24.04,,,,,
2338,07/09/24 07:00:00 PM,67.2,24.03,,,,,
2339,07/09/24 07:15:00 PM,67.3,24.01,,,,,
2340,07/09/24 07:30:00 PM,67.8,24.00,,,,,
2341,07/09/24 07:45:00 PM,67.8,23.98,,,,,
2342,07/09/24 08:00:00 PM,68.3,23.96,,,,,
2343,07/09/24 08:15:00 PM,68.2,23.95,,,,,
2344,07/09/24 08:30:00 PM,68.6,23.94,,,,,
2345,07/09/24 08:45:00 PM,68.6,23.91,,,,,
2346,07/09/24 09:00:00 PM,68.9,23.90,,,,,
2347,07/09/24 09:15:00 PM,68.8,23.88,,,,,
2348,07/09/24 09:30:00 PM,68.3,23.86,,,,,
2349,07/09/24 09:45:00 PM,67.3,23.85,,,,,
2350,07/09/24 10:00:00 PM,67.3,23.84,,,,,
2351,07/09/24 10:15:00 PM,67.6,23.83,,,,,
2352,07/09/24 10:30:00 PM,67.6,23.80,,,,,
2353,07/09/24 10:45:00 PM,67.8,23.79,,,,,
2354,07/09/24 11:00:00 PM,68.1,23.78,,,,,
2355,07/09/24 11:15:00 PM,68.3,23.77,,,,,
2356,07/09/24 11:30:00 PM,68.4,23.76,,,,,
2357,07/09/24 11:45:00 PM,68.5,23.74,,,,,
2358,07/10/24 12:00:00 AM,68.8,23.72,,,,,
2359,07/10/24 12:15:00 AM,67.4,23.72,,,,,
2360,07/10/24 12:30:00 AM,67.5,23.70,,,,,
2361,07/10/24 12:45:00 AM,67.9,23.69,,,,,
2362,07/10/24 01:00:00 AM,68.0,23.67,,,,,
2363,07/10/24 01:15:00 AM,68.1,23.66,,,,,
2364,07/10/24 01:30:00 AM,68.1,23.66,,,,,
2365,07/10/24 01:45:00 AM,68.3,23.65,,,,,
2366,07/10/24 02:00:00 AM,68.4,23.64,,,,,
2367,07/10/24 02:15:00 AM,68.1,23.61,,,,,
2368,07/10/24 02:30:00 AM,68.1,23.60,,,,,
2369,07/10/24 02:45:00 AM,68.5,23.59,,,,,
2370,07/10/24 03:00:00 AM,68.5,23.58,,,,,
2371,07/10/24 03:15:00 AM,69.7,23.57,,,,,
2372,07/10/24 03:30:00 AM,69.7,23.57,,,,,
2373,07/10/24 03:45:00 AM,69.8,23.54,,,,,
2374,07/10/24 04:00:00 AM,70.0,23.53,,,,,
2375,07/10/24 04:15:00 AM,67.5,23.53,,,,,
2376,07/10/24 04:30:00 AM,67.6,23.52,,,,,
2377,07/10/24 04:45:00 AM,67.8,23.51,,,,,
2378,07/10/24 05:00:00 AM,67.9,23.48,,,,,
2379,07/10/24 05:15:00 AM,67.9,23.48,,,,,
2380,07/10/24 05:30:00 AM,68.0,23.47,,,,,
2381,07/10/24 05:45:00 AM,67.9,23.46,,,,,
2382,07/10/24 06:00:00 AM,68.0,23.45,,,,,
2383,07/10/24 06:15:00 AM,68.1,23.45,,,,,
2384,07/10/24 06:30:00 AM,68.2,23.43,,,,,
2385,07/10/24 06:45:00 AM,68.1,23.45,,,,,
2386,07/10/24 07:00:00 AM,68.2,23.45,,,,,
2387,07/10/24 07:15:00 AM,68.3,23.46,,,,,
2388,07/10/24 07:30:00 AM,68.4,23.47,,,,,
2389,07/10/24 07:45:00 AM,68.4,23.48,,,,,
2390,07/10/24 08:00:00 AM,68.5,23.49,,,,,
2391,07/10/24 08:15:00 AM,68.6,23.52,,,,,
2392,07/10/24 08:30:00 AM,68.7,23.54,,,,,
2393,07/10/24 08:45:00 AM,68.8,23.58,,,,,
2394,07/10/24 09:00:00 AM,68.9,23.60,,,,,
2395,07/10/24 09:15:00 AM,69.0,23.69,,,,,
2396,07/10/24 09:30:00 AM,69.2,23.74,,,,,
2397,07/10/24 09:45:00 AM,69.4,23.80,,,,,
2398,07/10/24 10:00:00 AM,69.5,23.85,,,,,
2399,07/10/24 10:15:00 AM,69.6,23.90,,,,,
2400,07/10/24 10:30:00 AM,69.7,23.91,,,,,
2401,07/10/24 10:45:00 AM,69.8,23.94,,,,,
2402,07/10/24 11:00:00 AM,69.9,23.95,,,,,
2403,07/10/24 11:15:00 AM,69.9,23.96,,,,,
2404,07/10/24 11:30:00 AM,70.0,23.98,,,,,
2405,07/10/24 11:45:00 AM,70.1,24.01,,,,,
2406,07/10/24 12:00:00 PM,70.2,24.02,,,,,
2407,07/10/24 12:15:00 PM,70.0,24.03,,,,,
2408,07/10/24 12:30:00 PM,70.2,24.04,,,,,
2409,07/10/24 12:45:00 PM,70.1,24.07,,,,,
2410,07/10/24 01:00:00 PM,70.7,24.08,,,,,
2411,07/10/24 01:15:00 PM,71.0,24.10,,,,,
2412,07/10/24 01:30:00 PM,71.0,24.14,,,,,
2413,07/10/24 01:45:00 PM,71.0,24.16,,,,,
2414,07/10/24 02:00:00 PM,71.1,24.17,,,,,
2415,07/10/24 02:15:00 PM,71.1,24.19,,,,,
2416,07/10/24 02:30:00 PM,71.2,24.21,,,,,
2417,07/10/24 02:45:00 PM,71.3,24.21,,,,,
2418,07/10/24 03:00:00 PM,71.4,24.22,,,,,
2419,07/10/24 03:15:00 PM,71.5,24.23,,,,,
2420,07/10/24 03:30:00 PM,71.6,24.22,,,,,
2421,07/10/24 03:45:00 PM,71.6,24.22,,,,,
2422,07/10/24 04:00:00 PM,71.7,24.22,,,,,
2423,07/10/24 04:15:00 PM,71.8,24.21,,,,,
2424,07/10/24 04:30:00 PM,71.8,24.20,,,,,
2425,07/10/24 04:45:00 PM,72.0,24.19,,,,,
2426,07/10/24 05:00:00 PM,72.0,24.17,,,,,
2427,07/10/24 05:15:00 PM,72.0,24.15,,,,,
2428,07/10/24 05:30:00 PM,72.0,24.14,,,,,
2429,07/10/24 05:45:00 PM,72.1,24.13,,,,,
2430,07/10/24 06:00:00 PM,72.3,24.10,,,,,
2431,07/10/24 06:15:00 PM,72.3,24.09,,,,,
2432,07/10/24 06:30:00 PM,72.4,24.08,,,,,
2433,07/10/24 06:45:00 PM,72.4,24.07,,,,,
2434,07/10/24 07:00:00 PM,72.5,24.04,,,,,
2435,07/10/24 07:15:00 PM,72.5,24.03,,,,,
2436,07/10/24 07:30:00 PM,72.6,24.02,,,,,
2437,07/10/24 07:45:00 PM,72.6,24.01,,,,,
2438,07/10/24 08:00:00 PM,72.7,23.98,,,,,
2439,07/10/24 08:15:00 PM,72.8,23.97,,,,,
2440,07/10/24 08:30:00 PM,72.8,23.96,,,,,
2441,07/10/24 08:45:00 PM,72.8,23.95,,,,,
2442,07/10/24 09:00:00 PM,72.8,23.94,,,,,
2443,07/10/24 09:15:00 PM,72.8,23.92,,,,,
2444,07/10/24 09:30:00 PM,72.8,23.91,,,,,
2445,07/10/24 09:45:00 PM,72.9,23.90,,,,,
2446,07/10/24 10:00:00 PM,72.9,23.90,,,,,
2447,07/10/24 10:15:00 PM,72.9,23.89,,,,,
2448,07/10/24 10:30:00 PM,72.9,23.89,,,,,
2449,07/10/24 10:45:00 PM,73.1,23.88,,,,,
2450,07/10/24 11:00:00 PM,73.1,23.86,,,,,
2451,07/10/24 11:15:00 PM,73.1,23.86,,,,,
2452,07/10/24 11:30:00 PM,73.3,23.84,,,,,
2453,07/10/24 11:45:00 PM,73.4,23.84,,,,,
2454,07/11/24 12:00:00 AM,73.4,23.83,,,,,
2455,07/11/24 12:15:00 AM,73.5,23.82,,,,,
2456,07/11/24 12:30:00 AM,73.5,23.82,,,,,
2457,07/11/24 12:45:00 AM,73.6,23.80,,,,,
2458,07/11/24 01:00:00 AM,73.7,23.79,,,,,
2459,07/11/24 01:15:00 AM,73.7,23.78,,,,,
2460,07/11/24 01:30:00 AM,73.8,23.78,,,,,
2461,07/11/24 01:45:00 AM,73.9,23.77,,,,,
2462,07/11/24 02:00:00 AM,73.9,23.77,,,,,
2463,07/11/24 02:15:00 AM,74.0,23.74,,,,,
2464,07/11/24 02:30:00 AM,74.0,23.73,,,,,
2465,07/11/24 02:45:00 AM,74.0,23.72,,,,,
2466,07/11/24 03:00:00 AM,74.0,23.71,,,,,
2467,07/11/24 03:15:00 AM,74.1,23.71,,,,,
2468,07/11/24 03:30:00 AM,74.2,23.70,,,,,
2469,07/11/24 03:45:00 AM,74.2,23.69,,,,,
2470,07/11/24 04:00:00 AM,74.2,23.67,,,,,
2471,07/11/24 04:15:00 AM,74.3,23.66,,,,,
2472,07/11/24 04:30:00 AM,74.3,23.66,,,,,
2473,07/11/24 04:45:00 AM,74.3,23.65,,,,,
2474,07/11/24 05:00:00 AM,74.4,23.64,,,,,
2475,07/11/24 05:15:00 AM,74.4,23.63,,,,,
2476,07/11/24 05:30:00 AM,74.5,23.61,,,,,
2477,07/11/24 05:45:00 AM,74.6,23.60,,,,,
2478,07/11/24 06:00:00 AM,74.7,23.60,,,,,
2479,07/11/24 06:15:00 AM,74.8,23.60,,,,,
2480,07/11/24 06:30:00 AM,74.7,23.60,,,,,
2481,07/11/24 06:45:00 AM,74.8,23.60,,,,,
2482,07/11/24 07:00:00 AM,74.9,23.60,,,,,
2483,07/11/24 07:15:00 AM,74.9,23.60,,,,,
2484,07/11/24 07:30:00 AM,75.1,23.61,,,,,
2485,07/11/24 07:45:00 AM,75.0,23.61,,,,,
2486,07/11/24 08:00:00 AM,75.1,23.63,,,,,
2487,07/11/24 08:15:00 AM,75.3,23.64,,,,,
2488,07/11/24 08:30:00 AM,75.3,23.66,,,,,
2489,07/11/24 08:45:00 AM,75.3,23.69,,,,,
2490,07/11/24 09:00:00 AM,75.4,23.72,,,,,
2491,07/11/24 09:15:00 AM,75.5,23.76,,,,,
2492,07/11/24 09:30:00 AM,75.6,23.78,,,,,
2493,07/11/24 09:45:00 AM,75.6,23.80,,,,,
2494,07/11/24 10:00:00 AM,75.7,23.84,,,,,
2495,07/11/24 10:15:00 AM,70.2,23.90,,,,,
2496,07/11/24 10:30:00 AM,70.3,23.96,,,,,
2497,07/11/24 10:45:00 AM,70.6,24.02,,,,,
2498,07/11/24 11:00:00 AM,70.8,24.08,,,,,
2499,07/11/24 11:15:00 AM,71.1,24.12,,,,,
2500,07/11/24 11:30:00 AM,71.2,24.16,,,,,
2501,07/11/24 11:45:00 AM,71.4,24.22,,,,,
2502,07/11/24 12:00:00 PM,71.5,24.29,,,,,
2503,07/11/24 12:15:00 PM,71.7,24.35,,,,,
2504,07/11/24 12:30:00 PM,72.0,24.46,,,,,
2505,07/11/24 12:45:00 PM,72.1,24.58,,,,,
2506,07/11/24 01:00:00 PM,72.4,24.66,,,,,
2507,07/11/24 01:15:00 PM,72.6,24.74,,,,,
2508,07/11/24 01:30:00 PM,72.6,24.76,,,,,
2509,07/11/24 01:45:00 PM,72.8,24.74,,,,,
2510,07/11/24 02:00:00 PM,72.5,24.68,,,,,
2511,07/11/24 02:15:00 PM,72.0,24.62,,,,,
2512,07/11/24 02:30:00 PM,72.1,24.57,,,,,
2513,07/11/24 02:45:00 PM,72.0,24.55,,,,,
2514,07/11/24 03:00:00 PM,71.9,24.53,,,,,
2515,07/11/24 03:15:00 PM,72.1,24.52,,,,,
2516,07/11/24 03:30:00 PM,72.1,24.51,,,,,
2517,07/11/24 03:45:00 PM,72.3,24.51,,,,,
2518,07/11/24 04:00:00 PM,72.4,24.52,,,,,
2519,07/11/24 04:15:00 PM,72.4,24.52,,,,,
2520,07/11/24 04:30:00 PM,72.6,24.51,,,,,
2521,07/11/24 04:45:00 PM,72.7,24.51,,,,,
2522,07/11/24 05:00:00 PM,72.7,24.50,,,,,
2523,07/11/24 05:15:00 PM,72.9,24.49,,,,,
2524,07/11/24 05:30:00 PM,73.0,24.47,,,,,
2525,07/11/24 05:45:00 PM,73.2,24.46,,,,,
2526,07/11/24 06:00:00 PM,73.0,24.43,,,,,
2527,07/11/24 06:15:00 PM,73.0,24.41,,,,,
2528,07/11/24 06:30:00 PM,73.0,24.39,,,,,
2529,07/11/24 06:45:00 PM,73.2,24.37,,,,,
2530,07/11/24 07:00:00 PM,73.3,24.35,,,,,
2531,07/11/24 07:15:00 PM,73.4,24.33,,,,,
2532,07/11/24 07:30:00 PM,73.9,24.32,,,,,
2533,07/11/24 07:45:00 PM,74.0,24.29,,,,,
2534,07/11/24 08:00:00 PM,74.3,24.27,,,,,
2535,07/11/24 08:15:00 PM,74.3,24.26,,,,,
2536,07/11/24 08:30:00 PM,74.1,24.23,,,,,
2537,07/11/24 08:45:00 PM,73.8,24.21,,,,,
2538,07/11/24 09:00:00 PM,74.0,24.20,,,,,
2539,07/11/24 09:15:00 PM,74.4,24.17,,,,,
2540,07/11/24 09:30:00 PM,74.6,24.16,,,,,
2541,07/11/24 09:45:00 PM,74.6,24.14,,,,,
2542,07/11/24 10:00:00 PM,75.2,24.13,,,,,
2543,07/11/24 10:15:00 PM,75.1,24.12,,,,,
2544,07/11/24 10:30:00 PM,74.8,24.09,,,,,
2545,07/11/24 10:45:00 PM,74.4,24.08,,,,,
2546,07/11/24 11:00:00 PM,74.0,24.07,,,,,
2547,07/11/24 11:15:00 PM,73.9,24.06,,,,,
2548,07/11/24 11:30:00 PM,73.9,24.03,,,,,
2549,07/11/24 11:45:00 PM,73.8,24.02,,,,,
2550,07/12/24 12:00:00 AM,73.6,24.02,,,,,
2551,07/12/24 12:15:00 AM,73.4,24.00,,,,,
2552,07/12/24 12:30:00 AM,73.4,23.98,,,,,
2553,07/12/24 12:45:00 AM,73.5,23.97,,,,,
2554,07/12/24 01:00:00 AM,73.5,23.97,,,,,
2555,07/12/24 01:15:00 AM,73.6,23.96,,,,,
2556,07/12/24 01:30:00 AM,73.4,23.95,,,,,
2557,07/12/24 01:45:00 AM,73.3,23.94,,,,,
2558,07/12/24 02:00:00 AM,73.1,23.92,,,,,
2559,07/12/24 02:15:00 AM,72.8,23.91,,,,,
2560,07/12/24 02:30:00 AM,72.9,23.90,,,,,
2561,07/12/24 02:45:00 AM,72.9,23.89,,,,,
2562,07/12/24 03:00:00 AM,73.1,23.88,,,,,
2563,07/12/24 03:15:00 AM,73.1,23.86,,,,,
2564,07/12/24 03:30:00 AM,73.1,23.85,,,,,
2565,07/12/24 03:45:00 AM,73.1,23.84,,,,,
2566,07/12/24 04:00:00 AM,73.1,23.83,,,,,
2567,07/12/24 04:15:00 AM,73.1,23.80,,,,,
2568,07/12/24 04:30:00 AM,73.2,23.80,,,,,
2569,07/12/24 04:45:00 AM,73.4,23.79,,,,,
2570,07/12/24 05:00:00 AM,73.5,23.79,,,,,
2571,07/12/24 05:15:00 AM,73.4,23.77,,,,,
2572,07/12/24 05:30:00 AM,73.4,23.77,,,,,
2573,07/12/24 05:45:00 AM,73.5,23.76,,,,,
2574,07/12/24 06:00:00 AM,73.6,23.74,,,,,
2575,07/12/24 06:15:00 AM,73.6,23.73,,,,,
2576,07/12/24 06:30:00 AM,73.6,23.73,,,,,
2577,07/12/24 06:45:00 AM,73.7,23.73,,,,,
2578,07/12/24 07:00:00 AM,73.8,23.73,,,,,
2579,07/12/24 07:15:00 AM,73.9,23.74,,,,,
2580,07/12/24 07:30:00 AM,74.0,23.74,,,,,
2581,07/12/24 07:45:00 AM,74.0,23.76,,,,,
2582,07/12/24 08:00:00 AM,74.2,23.77,,,,,
2583,07/12/24 08:15:00 AM,74.1,23.78,,,,,
2584,07/12/24 08:30:00 AM,74.4,23.80,,,,,
2585,07/12/24 08:45:00 AM,74.7,23.83,,,,,
2586,07/12/24 09:00:00 AM,74.8,23.86,,,,,
2587,07/12/24 09:15:00 AM,74.9,23.92,,,,,
2588,07/12/24 09:30:00 AM,74.9,24.08,,,,,
2589,07/12/24 09:45:00 AM,75.4,24.25,,,,,
2590,07/12/24 10:00:00 AM,77.7,24.38,,,,,
2591,07/12/24 10:15:00 AM,77.7,24.49,,,,,
2592,07/12/24 10:30:00 AM,77.7,24.55,,,,,
2593,07/12/24 10:45:00 AM,78.0,24.52,,,,,
2594,07/12/24 11:00:00 AM,78.0,24.51,,,,,
2595,07/12/24 11:15:00 AM,78.0,24.53,,,,,
2596,07/12/24 11:30:00 AM,78.2,24.56,,,,,
2597,07/12/24 11:45:00 AM,78.4,24.63,,,,,
2598,07/12/24 12:00:00 PM,78.6,24.70,,,,,
2599,07/12/24 12:15:00 PM,78.7,24.78,,,,,
2600,07/12/24 12:30:00 PM,78.7,24.86,,,,,
2601,07/12/24 12:45:00 PM,78.9,24.95,,,,,
2602,07/12/24 01:00:00 PM,78.9,25.02,,,,,
2603,07/12/24 01:15:00 PM,79.0,25.11,,,,,
2604,07/12/24 01:30:00 PM,79.1,25.14,,,,,
2605,07/12/24 01:45:00 PM,78.9,25.17,,,,,
2606,07/12/24 02:00:00 PM,79.0,25.17,,,,,
2607,07/12/24 02:15:00 PM,79.0,25.13,,,,,
2608,07/12/24 02:30:00 PM,79.0,25.11,,,,,
2609,07/12/24 02:45:00 PM,78.9,25.07,,,,,
2610,07/12/24 03:00:00 PM,78.9,25.05,,,,,
2611,07/12/24 03:15:00 PM,78.9,25.03,,,,,
2612,07/12/24 03:30:00 PM,79.2,25.03,,,,,
2613,07/12/24 03:45:00 PM,79.2,25.03,,,,,
2614,07/12/24 04:00:00 PM,79.1,25.03,,,,,
2615,07/12/24 04:15:00 PM,81.5,25.03,,,,,
2616,07/12/24 04:30:00 PM,83.5,25.01,,,,,
2617,07/12/24 04:45:00 PM,84.0,25.00,,,,,
2618,07/12/24 05:00:00 PM,84.0,24.98,,,,,
2619,07/12/24 05:15:00 PM,84.1,24.96,,,,,
2620,07/12/24 05:30:00 PM,84.2,24.95,,,,,
2621,07/12/24 05:45:00 PM,84.3,24.94,,,,,
2622,07/12/24 06:00:00 PM,84.2,24.92,,,,,
2623,07/12/24 06:15:00 PM,84.3,24.90,,,,,
2624,07/12/24 06:30:00 PM,84.3,24.87,,,,,
2625,07/12/24 06:45:00 PM,84.3,24.84,,,,,
2626,07/12/24 07:00:00 PM,84.5,24.82,,,,,
2627,07/12/24 07:15:00 PM,84.5,24.80,,,,,
2628,07/12/24 07:30:00 PM,84.6,24.77,,,,,
2629,07/12/24 07:45:00 PM,84.6,24.75,,,,,
2630,07/12/24 08:00:00 PM,84.6,24.72,,,,,
2631,07/12/24 08:15:00 PM,84.6,24.69,,,,,
2632,07/12/24 08:30:00 PM,84.6,24.66,,,,,
2633,07/12/24 08:45:00 PM,84.4,24.65,,,,,
2634,07/12/24 09:00:00 PM,84.4,24.63,,,,,
2635,07/12/24 09:15:00 PM,84.5,24.60,,,,,
2636,07/12/24 09:30:00 PM,84.6,24.59,,,,,
2637,07/12/24 09:45:00 PM,84.7,24.57,,,,,
2638,07/12/24 10:00:00 PM,84.7,24.55,,,,,
2639,07/12/24 10:15:00 PM,84.8,24.52,,,,,
2640,07/12/24 10:30:00 PM,84.7,24.51,,,,,
2641,07/12/24 10:45:00 PM,84.8,24.49,,,,,
2642,07/12/24 11:00:00 PM,84.9,24.46,,,,,
2643,07/12/24 11:15:00 PM,85.0,24.45,,,,,
2644,07/12/24 11:30:00 PM,85.1,24.44,,,,,
2645,07/12/24 11:45:00 PM,85.2,24.41,,,,,
2646,07/13/24 12:00:00 AM,85.4,24.41,,,,,
2647,07/13/24 12:15:00 AM,85.3,24.39,,,,,
2648,07/13/24 12:30:00 AM,85.3,24.38,,,,,
2649,07/13/24 12:45:00 AM,85.2,24.34,,,,,
2650,07/13/24 01:00:00 AM,83.2,24.26,,,,,
2651,07/13/24 01:15:00 AM,81.9,24.17,,,,,
2652,07/13/24 01:30:00 AM,77.8,24.07,,,,,
2653,07/13/24 01:45:00 AM,84.1,24.00,,,,,
2654,07/13/24 02:00:00 AM,81.7,23.74,,,,,
2655,07/13/24 02:15:00 AM,74.1,23.69,,,,,
2656,07/13/24 02:30:00 AM,78.0,23.72,,,,,
2657,07/13/24 02:45:00 AM,80.5,23.74,,,,,
2658,07/13/24 03:00:00 AM,83.3,23.73,,,,,
2659,07/13/24 03:15:00 AM,85.7,23.67,,,,,
2660,07/13/24 03:30:00 AM,87.5,23.63,,,,,
2661,07/13/24 03:45:00 AM,88.7,23.58,,,,,
2662,07/13/24 04:00:00 AM,88.8,23.54,,,,,
2663,07/13/24 04:15:00 AM,88.4,23.52,,,,,
2664,07/13/24 04:30:00 AM,87.8,23.49,,,,,
2665,07/13/24 04:45:00 AM,87.3,23.47,,,,,
2666,07/13/24 05:00:00 AM,87.0,23.45,,,,,
2667,07/13/24 05:15:00 AM,69.1,23.42,,,,,
2668,07/13/24 05:30:00 AM,68.2,23.40,,,,,
2669,07/13/24 05:45:00 AM,66.7,23.39,,,,,
2670,07/13/24 06:00:00 AM,64.0,23.36,,,,,
2671,07/13/24 06:15:00 AM,64.6,23.36,,,,,
2672,07/13/24 06:30:00 AM,65.2,23.36,,,,,
2673,07/13/24 06:45:00 AM,65.3,23.37,,,,,
2674,07/13/24 07:00:00 AM,65.4,23.36,,,,,
2675,07/13/24 07:15:00 AM,65.5,23.35,,,,,
2676,07/13/24 07:30:00 AM,63.2,23.35,,,,,
2677,07/13/24 07:45:00 AM,61.5,23.34,,,,,
2678,07/13/24 08:00:00 AM,58.5,23.35,,,,,
2679,07/13/24 08:15:00 AM,54.2,23.35,,,,,
2680,07/13/24 08:30:00 AM,53.8,23.35,,,,,
2681,07/13/24 08:45:00 AM,53.7,23.34,,,,,
2682,07/13/24 09:00:00 AM,53.1,23.35,,,,,
2683,07/13/24 09:15:00 AM,52.9,23.35,,,,,
2684,07/13/24 09:30:00 AM,52.3,23.36,,,,,
2685,07/13/24 09:45:00 AM,51.4,23.37,,,,,
2686,07/13/24 10:00:00 AM,51.8,23.39,,,,,
2687,07/13/24 10:15:00 AM,52.0,23.39,,,,,
2688,07/13/24 10:30:00 AM,52.3,23.41,,,,,
2689,07/13/24 10:45:00 AM,52.4,23.42,,,,,
2690,07/13/24 11:00:00 AM,52.4,23.43,,,,,
2691,07/13/24 11:15:00 AM,50.3,23.45,,,,,
2692,07/13/24 11:30:00 AM,50.3,23.46,,,,,
2693,07/13/24 11:45:00 AM,49.0,23.48,,,,,
2694,07/13/24 12:00:00 PM,51.6,23.49,,,,,
2695,07/13/24 12:15:00 PM,52.8,23.51,,,,,
2696,07/13/24 12:30:00 PM,52.9,23.52,,,,,
